[2025-06-27 12:57:45]  KeyloggerHunterAI initialized.
[2025-07-09 19:27:47]  Registry persistence flag: ut -> "C:\Users\USER\AppData\Roaming\uTorrent\uTorrent.exe"  /MINIMIZED in Software\Microsoft\Windows\CurrentVersion\Run
[2025-07-09 19:27:47]  Suspicious process detected: nessusd.exe (C:\Program Files\Tenable\Nessus\nessusd.exe)
[2025-07-09 19:27:48]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:48]  Registry persistence flag: ut -> "C:\Users\USER\AppData\Roaming\uTorrent\uTorrent.exe"  /MINIMIZED in Software\Microsoft\Windows\CurrentVersion\Run
[2025-07-09 19:27:48]  Registry persistence flag: AvastBrowserAutoLaunch_AB5B36DAA96B20B6C16997EBB1285031 -> "C:\Program Files\AVAST Software\Browser\Application\AvastBrowser.exe" --check-run=src=logon --auto-launch-at-startup --profile-directory="Default" in Software\Microsoft\Windows\CurrentVersion\Run
[2025-07-09 19:27:48]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:48]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:48]  Registry persistence flag: AvastBrowserAutoLaunch_AB5B36DAA96B20B6C16997EBB1285031 -> "C:\Program Files\AVAST Software\Browser\Application\AvastBrowser.exe" --check-run=src=logon --auto-launch-at-startup --profile-directory="Default" in Software\Microsoft\Windows\CurrentVersion\Run
[2025-07-09 19:27:48]  Registry persistence flag: WindowsHelper -> C:\Users\Public\worm.py in Software\Microsoft\Windows\CurrentVersion\Run
[2025-07-09 19:27:48]  Suspicious process detected: taskhostw.exe (C:\Windows\System32\taskhostw.exe)
[2025-07-09 19:27:48]  Registry persistence flag: SecurityHealth -> %windir%\system32\SecurityHealthSystray.exe in Software\Microsoft\Windows\CurrentVersion\Run
[2025-07-09 19:27:48]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:48]  Registry persistence flag: SecurityHealth -> %windir%\system32\SecurityHealthSystray.exe in Software\Microsoft\Windows\CurrentVersion\Run
[2025-07-09 19:27:48]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:48]  Registry persistence flag: ExcludeProfileDirs -> AppData\Local;AppData\LocalLow;$Recycle.Bin;OneDrive;Work Folders in Software\Microsoft\Windows NT\CurrentVersion\Winlogon
[2025-07-09 19:27:48]  Suspicious process detected: lanwlanwwanswitchingserviceuwp.exe (C:\Windows\System32\DriverStore\FileRepository\hpqkbsoftwarecompnent.inf_amd64_a22c6a91e05f8cee\LanWlanWwanSwitchingServiceUWP.exe)
[2025-07-09 19:27:48]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:48]  Suspicious process detected: applicationframehost.exe (C:\Windows\System32\ApplicationFrameHost.exe)
[2025-07-09 19:27:48]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:49]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:49]  Suspicious process detected: dcshelper.exe (C:\ProgramData\DatacardService\DCSHelper.exe)
[2025-07-09 19:27:49]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:49]  Suspicious process detected: igfxem.exe (C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_cbb03399d84fb105\igfxEM.exe)
[2025-07-09 19:27:49]  Suspicious process detected: wlanext.exe (C:\Windows\System32\wlanext.exe)
[2025-07-09 19:27:49]  Suspicious process detected: syntpenh.exe (C:\Program Files\Synaptics\SynTP\SynTPEnh.exe)
[2025-07-09 19:27:49]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:49]  Suspicious process detected: synamonapp.exe (C:\Windows\System32\SynaMonApp.exe)
[2025-07-09 19:27:49]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:49]  Suspicious process detected: aggregatorhost.exe (C:\Windows\System32\AggregatorHost.exe)
[2025-07-09 19:27:50]  Suspicious process detected: okta.coordinator.service.exe (C:\Program Files\Okta\UpdateService\Okta.Coordinator.Service.exe)
[2025-07-09 19:27:50]  Suspicious process detected: adobecollabsync.exe (C:\Program Files\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe)
[2025-07-09 19:27:50]  Suspicious process detected: nissrv.exe (C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\NisSrv.exe)
[2025-07-09 19:27:50]  Suspicious process detected: crossdeviceresume.exe (C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe)
[2025-07-09 19:27:50]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:50]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:50]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:50]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:50]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:50]  Suspicious process detected: cxaudiosvc.exe (C:\Windows\CxSvc\CxAudioSvc.exe)
[2025-07-09 19:27:50]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:50]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:51]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:51]  Suspicious process detected: securityhealthsystray.exe (C:\Windows\System32\SecurityHealthSystray.exe)
[2025-07-09 19:27:51]  Suspicious process detected: flow.exe (C:\Program Files\CONEXANT\Flow\Flow.exe)
[2025-07-09 19:27:51]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:51]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:51]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:51]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:51]  Suspicious process detected: officeclicktorun.exe (C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe)
[2025-07-09 19:27:51]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:51]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:51]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:52]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:52]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:52]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:52]  Suspicious process detected: powershell.exe (C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe)
[2025-07-09 19:27:52]  Suspicious process detected: windowspackagemanagerserver.exe (C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.26.400.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe)
[2025-07-09 19:27:52]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:52]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:52]  Suspicious process detected: whatsapp.exe (C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2526.2.0_x64__cv1g1gvanyjgm\WhatsApp.exe)
[2025-07-09 19:27:52]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:53]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:53]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:53]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:53]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:54]  Suspicious process detected: searchfilterhost.exe (C:\Windows\System32\SearchFilterHost.exe)
[2025-07-09 19:27:54]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-07-09 19:27:54]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:27:54]  Suspicious process detected: backgroundtaskhost.exe (C:\Windows\System32\backgroundTaskHost.exe)
[2025-07-09 19:27:54]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:54]  Suspicious process detected: smartscreen.exe (C:\Windows\System32\smartscreen.exe)
[2025-07-09 19:27:54]  Suspicious process detected: conhost.exe (C:\Windows\System32\conhost.exe)
[2025-07-09 19:27:54]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:54]  Suspicious process detected: powershell.exe (C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe)
[2025-07-09 19:27:54]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:54]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:55]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:55]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-07-09 19:27:55]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:55]  Suspicious process detected: sdxhelper.exe (C:\Program Files\Microsoft Office\root\Office16\SDXHelper.exe)
[2025-07-09 19:27:55]  Suspicious process detected: backgroundtaskhost.exe (C:\Windows\System32\backgroundTaskHost.exe)
[2025-07-09 19:27:55]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:55]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:27:55]  Suspicious process detected: widgets.exe (C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.15301.20.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe)
[2025-07-09 19:27:56]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-07-09 19:27:56]  Suspicious process detected: shellhost.exe (C:\Windows\System32\ShellHost.exe)
[2025-07-09 19:27:56]  Suspicious process detected: python.exe (C:\Users\USER\Documents\reuben\keyloggerHunterAI\.venv\Scripts\python.exe)
[2025-07-09 19:28:26]  Suspicious process detected: csrss.exe (C:\Windows\System32\csrss.exe)
[2025-07-09 19:28:26]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:26]  Suspicious process detected: dwm.exe (C:\Windows\System32\dwm.exe)
[2025-07-09 19:28:26]  Suspicious process detected: smss.exe (C:\Windows\System32\smss.exe)
[2025-07-09 19:28:26]  Suspicious process detected: csrss.exe (C:\Windows\System32\csrss.exe)
[2025-07-09 19:28:27]  Suspicious process detected: wininit.exe (C:\Windows\System32\wininit.exe)
[2025-07-09 19:28:27]  Suspicious process detected: winlogon.exe (C:\Windows\System32\winlogon.exe)
[2025-07-09 19:28:27]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:27]  Suspicious process detected: services.exe (C:\Windows\System32\services.exe)
[2025-07-09 19:28:27]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:27]  Suspicious process detected: lsaiso.exe (C:\Windows\System32\LsaIso.exe)
[2025-07-09 19:28:27]  Suspicious process detected: lsass.exe (C:\Windows\System32\lsass.exe)
[2025-07-09 19:28:27]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:27]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:28]  Suspicious process detected: wudfhost.exe (C:\Windows\System32\WUDFHost.exe)
[2025-07-09 19:28:28]  Suspicious process detected: securityhealthservice.exe (C:\Windows\System32\SecurityHealthService.exe)
[2025-07-09 19:28:28]  Suspicious process detected: fontdrvhost.exe (C:\Windows\System32\fontdrvhost.exe)
[2025-07-09 19:28:28]  Suspicious process detected: fontdrvhost.exe (C:\Windows\System32\fontdrvhost.exe)
[2025-07-09 19:28:28]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:28]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:28]  Suspicious process detected: wudfhost.exe (C:\Windows\System32\WUDFHost.exe)
[2025-07-09 19:28:28]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:28]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:29]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-07-09 19:28:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:29]  Suspicious process detected: rssyncsvc.exe (C:\Program Files\ReasonLabs\Common\rsSyncSvc.exe)
[2025-07-09 19:28:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:29]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:29]  Suspicious process detected: intelcphdcpsvc.exe (C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_4e41a1e74551d4db\IntelCpHDCPSvc.exe)
[2025-07-09 19:28:30]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-07-09 19:28:30]  Suspicious process detected: vmcompute.exe (C:\Windows\System32\vmcompute.exe)
[2025-07-09 19:28:30]  Suspicious process detected: intelcphecisvc.exe (C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_4e41a1e74551d4db\IntelCpHeciSvc.exe)
[2025-07-09 19:28:30]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:30]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:30]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:30]  Suspicious process detected: python.exe (C:\Users\USER\AppData\Local\Programs\Python\Python313\python.exe)
[2025-07-09 19:28:30]  Suspicious process detected: systemsettings.exe (C:\Windows\ImmersiveControlPanel\SystemSettings.exe)
[2025-07-09 19:28:30]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:31]  Suspicious process detected: rstmwservice.exe (C:\Windows\System32\DriverStore\FileRepository\iaahcic.inf_amd64_3de4831720bb2934\RstMwService.exe)
[2025-07-09 19:28:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:31]  Suspicious process detected: vmms.exe (C:\Windows\System32\vmms.exe)
[2025-07-09 19:28:31]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:32]  Suspicious process detected: searchindexer.exe (C:\Windows\System32\SearchIndexer.exe)
[2025-07-09 19:28:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:32]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:33]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-07-09 19:28:33]  Suspicious process detected: igfxcuiservice.exe (C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_cbb03399d84fb105\igfxCUIService.exe)
